2309011832;[Default];K1 Фарбитекс Профи Эм рад экст Spirit 1050;;;;;[lt]0.9;1;1
210615;1-10-1;;;13625580;A;[B]0.081[T]0.569[AN]0.488;;1;1
210615;1-10-2;;;11264497;A;[C]1.79[AN]4.312;;1;1
210615;1-10-3;;;9689079;A;[T]7.973[C]1.546[L]0.081;;1;1
210615;1-10-4;;;8179448;A;[T]14.806[C]1.627;;1;1
210615;1-10-5;;;6473207;C;[KX]40.352[T]3.661[AN]14.725[RN]0.732;;1;1
210615;1-10-6;;;3585008;C;[KX]22.779[T]11.308[L]0.325[AN]41.165[RN]0.895;;1;1
210615;1-10-7;;;2073321;C;[KX]12.203[T]30.101[F]0.488[L]0.488[AN]32.054;;1;1
210615;1-1-1;;;14672879;A;[F]0.163;;1;1
210615;1-11-1;;;13560043;A;[B]0.081[C]0.407[AN]1.058;;1;1
210615;1-11-2;;;11658482;A;[D]0.081[T]3.254[AN]1.139;;1;1
210615;1-11-3;;;9296373;A;[B]0.081[T]7.566[AN]6.346;;1;1
210615;1-11-4;;;6540534;A;[B]0.163[T]21.071[AN]23.837;;1;1
210615;1-11-5;;;6474229;C;[KX]50.765[T]2.197[AN]25.22[RN]0.569;;1;1
210615;1-11-6;;;3847923;C;[KX]32.054[T]19.118[C]2.522[AN]34.494[RN]0.407;;1;1
210615;1-11-7;;;1549289;C;[KX]5.207[T]33.111[C]6.102[AN]43.443;;1;1
210615;1-1-2;;;13291244;A;[F]0.488[AN]0.081[RN]0.895;;1;1
210615;1-12-1;;;13692141;A;[B]0.081[T]0.163[AN]1.383;;1;1
210615;1-12-2;;;11528182;A;[T]2.278[AN]2.685;;1;1
210615;1-12-3;;;9757433;A;[T]4.719[AN]8.461;;1;1
210615;1-12-4;;;7394551;A;[D]0.081[T]14.562[AN]18.467;;1;1
210615;1-12-5;;;6802927;C;[KX]48.975[D]0.163[T]12.61[AN]15.376;;1;1
210615;1-12-7;;;504561;C;[KX]5.695[T]30.833[C]0.488[L]0.651[AN]83.713;;1;1
210615;1-1-3;;;11187179;A;[T]2.603[F]0.569[RN]7.729;;1;1
210615;1-1-4;;;9344231;A;[T]7.566[RN]28.393;;1;1
210615;1-1-5;;;7634914;C;[KX]25.627[T]4.8[RN]16.759;;1;1
210615;1-15-1;;;14281702;A;[B]0.163[AN]0.732;;1;1
210615;1-15-2;;;12315369;A;[D]0.163[C]0.163[AN]3.742;;1;1
210615;1-15-3;;;11004142;A;[AN]7.485;;1;1
210615;1-15-4;;;10019820;A;[D]0.163[T]2.197[AN]10.495;;1;1
210615;1-15-6;;;4837868;C;[KX]25.871[L]0.488[AN]30.915;;1;1
210615;1-15-7;;;4571614;C;[KX]22.779[B]0.244[C]1.79[AN]35.633;;1;1
210615;1-1-6;;;5856975;C;[KX]20.501[T]7.729[F]0.163[RN]42.63;;1;1
210615;1-16-1;;;13954537;A;[D]0.081[L]0.081[AN]1.22;;1;1
210615;1-16-2;;;13430244;A;[D]0.244[AN]1.953;;1;1
210615;1-16-3;;;11921892;A;[D]0.244[AN]4.719[L]0.081;;1;1
210615;1-16-4;;;9954534;A;[D]0.244[L]0.081[AN]14.237;;1;1
210615;1-16-5;;;7067355;C;[KX]40.596[D]0.488[T]3.01[AN]13.423;;1;1
210615;1-16-6;;;3326925;C;[KX]15.051[D]0.569[I]0.163[AN]42.874;;1;1
210615;1-16-7;;;1947325;C;[KX]6.915[B]0.488[D]0.732[AN]78.751;;1;1
210615;1-1-7;;;4409272;C;[KX]6.752[T]4.881[L]0.732[AN]2.278[RN]63.375;;1;1
210615;1-17-2;;;13626856;A;[D]0.081[AN]1.546[L]0.081;;1;1
210615;1-17-3;;;12249565;A;[D]0.407[AN]3.905;;1;1
210615;1-17-4;;;10084818;A;[B]0.081[D]0.976[AN]13.261;;1;1
210615;1-17-5;;;7328196;C;[KX]34.169[D]1.058[C]0.732[AN]14.4;;1;1
210615;1-17-6;;;4440753;C;[KX]21.315[D]1.953[T]1.546[AN]40.352;;1;1
210615;1-17-7;;;2600605;C;[KX]5.695[B]0.244[D]3.091[C]1.464[AN]76.392;;1;1
210615;1-19-1;;;13494489;A;[B]0.081[D]0.407[AN]1.546;;1;1
210615;1-19-2;;;12443857;A;[D]1.058[T]1.79[C]0.407;;1;1
210615;1-19-3;;;11395273;A;[D]1.464[C]0.407[AN]5.939;;1;1
210615;1-19-4;;;9558207;A;[D]2.603[C]0.895[AN]15.457;;1;1
210615;1-19-5;;;6406813;C;[KX]32.623[D]4.068[C]0.976[AN]22.698;;1;1
210615;1-19-6;;;4502928;C;[KX]27.091[D]5.695[L]1.058[AN]53.206;;1;1
210615;1-19-7;;;3188608;C;[KX]5.939[B]0.488[D]5.695[C]0.163[AN]62.48;;1;1
210615;1-21-1;;;13560278;A;[D]0.651[T]0.325[AN]0.976;;1;1
210615;1-21-2;;;12706254;A;[D]1.22[T]1.546[C]0.163;;1;1
210615;1-21-3;;;11657670;A;[D]1.627[C]0.325[AN]5.125;;1;1
210615;1-21-4;;;9754294;A;[D]3.58[C]1.22[AN]13.83;;1;1
210615;1-21-5;;;6930836;C;[KX]29.694[B]0.244[D]4.23[AN]17.247;;1;1
210615;1-21-6;;;4763261;C;[KX]22.291[D]9.112[C]1.383[AN]43.28;;1;1
210615;1-21-7;;;3775854;C;[KX]10.576[B]1.058[D]10.901[AN]70.29;;1;1
210615;1-24-1;;;14345948;A;[D]0.407[C]0.407[I]0.081;;1;1
210615;1-24-2;;;14150350;A;[D]1.058[C]0.081[AN]0.814;;1;1
210615;1-24-3;;;11853236;A;[D]3.498[C]0.569[AN]4.068;;1;1
210615;1-24-4;;;9882002;A;[D]11.878[C]2.197[AN]12.122;;1;1
210615;1-24-5;;;8107886;C;[KX]23.755[D]9.681[C]1.139[AN]6.752;;1;1
210615;1-24-6;;;6793304;C;[KX]13.098[D]10.251[L]1.139[AN]8.542;;1;1
210615;1-26-1;;;15199968;A;[D]0.244[AN]0.081;;1;1
210615;1-26-2;;;14411719;A;[D]1.302[T]0.244;;1;1
210615;1-26-3;;;13426600;A;[D]3.986[L]0.244[AN]1.058;;1;1
210615;1-26-4;;;11782526;A;[D]14.644[L]1.383[AN]2.197;;1;1
210615;1-26-5;;;10270811;C;[KX]22.535[D]8.624[T]0.488[L]0.895;;1;1
210615;1-26-6;;;9152315;C;[KX]25.789[D]23.999[C]2.197;;1;1
210615;1-26-7;;;8165666;C;[KX]15.457[D]27.254[I]0.325[AN]1.464;;1;1
210615;1-28-1;;;15067101;A;[B]0.244[D]0.163;;1;1
210615;1-28-2;;;15066566;A;[D]0.814[E]0.488;;1;1
