2507031159;[Default];Y28 Ticiana Deluxe CEMENTO CEMENTO;;;;;[lt]0.9;1;1
240716;Cement_01;;;;A1;[B]6[C]2.2;;1;1
240716;Cement_02;;;;A1;[B]1.26[C]0.19;;1;1
240716;Cement_03;;;;A1;[B]0.2[D]0.28[L]3.7;;1;1
240716;Cement_04;;;;A1;[D]0.07[E]0.16[I]0.23;;1;1
240716;Cement_05;;;;A1;[B]0.16[C]0.2[L]1.9;;1;1
240716;Cement_06;;;;A1;[B]1.9[F]0.17[C]0.77;;1;1
240716;Cement_07;;;;A1;[C]0.1[L]0.48;;1;1
240716;Cement_08;;;;A1;[B]1.6[F]0.7[C]1.8;;1;1
240716;Cement_09;;;;A1;[B]0.29[C]0.29[I]0.9;;1;1
240716;Cement_10;;;;A1;[B]4.4[C]2.3;;1;1
240716;Cement_11;;;;A1;[B]0.09[L]0.36;;1;1
240716;Cement_12;;;;A1;[B]0.128[L]0.112[E]0.099;;1;1
240716;Cement_13;;;;A1;[B]0.315[I]0.09;;1;1
240716;Cement_14;;;;A1;[L]1.624[B]0.287[D]0.106;;1;1
240716;Cement_15;;;;A1;[B]0.72[T]0.315;;1;1
240716;Cement_16;;;;A1;[C]0.57[I]0.16[L]0.65;;1;1
240716;Cement_17;;;;A1;[E]0.24[L]0.24;;1;1
240716;Cement_18;;;;A1;[E]0.144[D]0.123;;1;1
240716;Cement_19;;;;A1;[E]0.18[L]0.18[B]0.315;;1;1
240716;Cement_20;;;;A1;[E]0.36[L]0.36[B]0.63;;1;1
240716;Cement_21;;;;A1;[B]1.17[L]1.17[E]0.315;;1;1
240716;Cement_22;;;;A1;[B]1.013[I]0.298[E]0.601;;1;1
240716;Cement_23;;;;A1;[B]1.539[E]0.198[L]0.711;;1;1
240716;Cement_24;;;;A1;[C]0.154[I]0.069[B]0.016;;1;1
240716;Cement_25;;;;A1;[B]0.248[C]0.293[I]0.27;;1;1
240716;Cement_26;;;;A1;[B]0.195[I]0.149;;1;1
240716;Cement_27;;;;A1;[C]0.365[L]0.565[B]0.048;;1;1
240716;Cement_28;;;;A1;[C]0.32[L]1.55;;1;1
240716;Cement_29;;;;A1;[C]0.354[I]0.156[B]0.082;;1;1
240716;Cement_30;;;;A1;[B]0.495[C]0.585[I]0.54;;1;1
